ОСНОВНИЙ НАПРЯМОК,ЗУПИНКА,НОРМАЛІЗОВАНА ЗУПИНКА,ТИП ЗУПИНКИ,ЗАГАЛЬНА К-СТЬ ВИКОРИСТАНЬ ЗУПИНКИ,К-СТЬ ВИКОРИСТАНЬ ЗУПИНКИ EUROTRIPS,К-СТЬ ВИКОРИСТАНЬ ЗУПИНКИ КОНКУРЕНТАМИ,global_add_score,global_trim_score,dir_add_score,dir_trim_score,recommendation,priority,note
Бельгія,Прага,прага,CITY,1,0,1,"0,6411578719","0,1655494452","0,7423473616","0,1996648336",ADD,HIGH,Додати в маршрут
Бельгія,Роттердам,роттердам,CITY,1,0,1,"0,6929584417","0,1820415583","0,7578875325","0,2046124675",ADD,HIGH,Додати в маршрут
Бельгія,Трир,трир,CITY,1,0,1,"0,722908421","0,152091579","0,7668725263","0,1956274737",ADD,HIGH,Додати в маршрут
Бельгія,Трір,трір,CITY,1,0,1,"0,7346725913","0,15","0,7704017774","0,195",ADD,HIGH,Додати в маршрут
Болгарія,Белград,белград,CITY,1,0,1,"0,6894243621","0,1855756379","0,7568273086","0,2056726914",ADD,HIGH,Додати в маршрут
Болгарія,Велико Тирново,велико тирново,CITY,1,0,1,"0,7240800739","0,1509199261","0,7672240222","0,1952759778",ADD,HIGH,Додати в маршрут
Болгарія,Жабляк,жабляк,CITY,1,0,1,"0,6521225703","0,2228774298","0,7456367711","0,2168632289",ADD,HIGH,Додати в маршрут
Болгарія,Котор,котор,CITY,1,0,1,"0,6577368806","0,2172631194","0,7473210642","0,2151789358",ADD,HIGH,Додати в маршрут
Болгарія,Круя,круя,CITY,1,0,1,"0,6483150798","0,2266849202","0,744494524","0,218005476",ADD,HIGH,Додати в маршрут
Болгарія,Львів,львів,CITY,1,0,1,"0,5042565542","0,1799484667","0,7012769663","0,20398454",ADD,HIGH,Додати в маршрут
Болгарія,Охрид,охрид,CITY,1,0,1,"0,6799589273","0,1950410727","0,7539876782","0,2085123218",ADD,HIGH,Додати в маршрут
Болгарія,Пераст,пераст,CITY,1,0,1,"0,6369124688","0,2380875312","0,7410737406","0,2214262594",ADD,HIGH,Додати в маршрут
Болгарія,Пловдив,пловдив,CITY,1,0,1,"0,7301587092","0,15","0,7690476128","0,195",ADD,HIGH,Додати в маршрут
Болгарія,Подгориця,подгориця,CITY,1,0,1,"0,6521225703","0,2228774298","0,7456367711","0,2168632289",ADD,HIGH,Додати в маршрут
Болгарія,Русе,русе,CITY,1,0,1,"0,7264507172","0,15","0,7679352152","0,195",ADD,HIGH,Додати в маршрут
Болгарія,Свети Наум,свети наум,CITY,1,0,1,"0,6521225703","0,2228774298","0,7456367711","0,2168632289",ADD,HIGH,Додати в маршрут
Болгарія,Скоп Е,скоп е,CITY,1,0,1,"0,6521225703","0,2228774298","0,7456367711","0,2168632289",ADD,HIGH,Додати в маршрут
Болгарія,Скоп Є,скоп є,CITY,1,0,1,"0,6964190646","0,1785809354","0,7589257194","0,2035742806",ADD,HIGH,Додати в маршрут
Болгарія,Софія,софія,CITY,1,0,1,"0,7015656408","0,1734343592","0,7604696922","0,2020303078",ADD,HIGH,Додати в маршрут
Болгарія,Стамбул,стамбул,CITY,1,0,1,"0,5000315276","0,1749684724","0,7000094583","0,2024905417",ADD,HIGH,Додати в маршрут
Болгарія,Тиват,тиват,CITY,1,0,1,"0,6521225703","0,2228774298","0,7456367711","0,2168632289",ADD,HIGH,Додати в маршрут
Болгарія,Тирана,тирана,CITY,1,0,1,"0,6778014325","0,1971985675","0,7533404298","0,2091595703",ADD,HIGH,Додати в маршрут
Греція,Арголіда,арголіда,CITY,1,0,1,"0,700363644","0,174636356","0,7601090932","0,2023909068",ADD,HIGH,Додати в маршрут
Греція,Афітос,афітос,CITY,1,0,1,"0,6363138758","0,2386861242","0,7408941627","0,2216058373",ADD,HIGH,Додати в маршрут
Греція,Бухарест,бухарест,CITY,1,0,1,"0,5367880186","0,1782119814","0,7110364056","0,2034635944",ADD,HIGH,Додати в маршрут
Греція,Велико Тирново,велико тирново,CITY,1,0,1,"0,7240800739","0,1509199261","0,7672240222","0,1952759778",ADD,HIGH,Додати в маршрут
Греція,Вергина,вергина,CITY,1,0,1,"0,682748292","0,192251708","0,7548244876","0,2076755124",ADD,HIGH,Додати в маршрут
Греція,Дельфи,дельфи,CITY,1,0,1,"0,700363644","0,174636356","0,7601090932","0,2023909068",ADD,HIGH,Додати в маршрут
Греція,Едесса,едесса,CITY,1,0,1,"0,6363138758","0,2386861242","0,7408941627","0,2216058373",ADD,HIGH,Додати в маршрут
Греція,Кавала,кавала,CITY,1,0,1,"0,7356062085","0,15","0,7706818626","0,195",ADD,HIGH,Додати в маршрут
Греція,Каламбака,каламбака,CITY,1,0,1,"0,6338672429","0,2411327571","0,7401601729","0,2223398271",ADD,HIGH,Додати в маршрут
Греція,Каньйон Матка,каньйон матка,OTHER,1,0,1,"0,832748292","0,04225170803","0,9498244876","0,01267551241",ADD,HIGH,Додати в маршрут
Греція,Катеріні,катеріні,CITY,1,0,1,"0,6306484718","0,2443515282","0,7391945415","0,2233054585",ADD,HIGH,Додати в маршрут
Греція,Лутра,лутра,CITY,1,0,1,"0,6382309335","0,2367690665","0,7414692801","0,2210307199",ADD,HIGH,Додати в маршрут
Греція,Метеори*,метеори*,CITY,1,0,1,"0,6306484718","0,2443515282","0,7391945415","0,2233054585",ADD,HIGH,Додати в маршрут
Греція,Неа,неа,CITY,1,0,1,"0,6363138758","0,2386861242","0,7408941627","0,2216058373",ADD,HIGH,Додати в маршрут
Греція,О Скіатос*,о скіатос*,CITY,1,0,1,"0,6306484718","0,2443515282","0,7391945415","0,2233054585",ADD,HIGH,Додати в маршрут
Греція,Озеро Вуліагмені,озеро вуліагмені,OTHER,1,0,1,"0,850363644","0,02463635603","0,9551090932","0,007390906808",ADD,HIGH,Додати в маршрут
Греція,Охрид,охрид,CITY,1,0,1,"0,6799589273","0,1950410727","0,7539876782","0,2085123218",ADD,HIGH,Додати в маршрут
Греція,Охридське Озеро,охридське озеро,OTHER,1,0,1,"0,832748292","0,04225170803","0,9498244876","0,01267551241",ADD,HIGH,Додати в маршрут
Греція,Паралія,паралія,CITY,1,0,1,"0,6306484718","0,2443515282","0,7391945415","0,2233054585",ADD,HIGH,Додати в маршрут
Греція,Потідея,потідея,CITY,1,0,1,"0,6363138758","0,2386861242","0,7408941627","0,2216058373",ADD,HIGH,Додати в маршрут
Греція,Пієрія,пієрія,CITY,1,0,1,"0,6338672429","0,2411327571","0,7401601729","0,2223398271",ADD,HIGH,Додати в маршрут
Греція,Русе,русе,CITY,1,0,1,"0,7264507172","0,15","0,7679352152","0,195",ADD,HIGH,Додати в маршрут
Греція,Салоніки*,салоніки*,CITY,1,0,1,"0,6306484718","0,2443515282","0,7391945415","0,2233054585",ADD,HIGH,Додати в маршрут
Греція,Санданскі,санданскі,CITY,1,0,1,"0,6926564942","0,1823435059","0,7577969482","0,2047030518",ADD,HIGH,Додати в маршрут
Греція,Святі Метеори,святі метеори,CITY,1,0,1,"0,682748292","0,192251708","0,7548244876","0,2076755124",ADD,HIGH,Додати в маршрут
Греція,Скіафос,скіафос,CITY,1,0,1,"0,6408852605","0,2341147395","0,7422655782","0,2202344218",ADD,HIGH,Додати в маршрут
Греція,Софія,софія,CITY,1,0,1,"0,7015656408","0,1734343592","0,7604696922","0,2020303078",ADD,HIGH,Додати в маршрут
Греція,Узбережжя Егейського Моря,узбережжя егейського моря,OTHER,1,0,1,"0,7908852605","0,08411473948","0,9372655782","0,02523442184",ADD,HIGH,Додати в маршрут
Данія,Гданськ,гданськ,CITY,1,0,1,"0,5542810363","0,1873856303","0,7162843109","0,2062156891",ADD,HIGH,Додати в маршрут
Данія,Гетеборг,гетеборг,CITY,1,0,1,"0,717588414","0,157411586","0,7652765242","0,1972234758",ADD,HIGH,Додати в маршрут
Данія,Замки Данії,замки данії,OTHER,1,0,1,"0,8881743738",0,"0,9664523121",0,ADD,HIGH,Додати в маршрут
Данія,Копенгаген,копенгаген,CITY,1,0,1,"0,5690221544","0,1859778456","0,7207066463","0,2057933537",ADD,HIGH,Додати в маршрут
Данія,Львів,львів,CITY,1,0,1,"0,5042565542","0,1799484667","0,7012769663","0,20398454",ADD,HIGH,Додати в маршрут
Данія,Мальме,мальме,CITY,1,0,1,"0,4465710888","0,1884289112","0,6839713266","0,2065286734",ADD,HIGH,Додати в маршрут
Данія,Осло,осло,CITY,1,0,1,"0,5369924516","0,1880075484","0,7110977355","0,2064022645",ADD,HIGH,Додати в маршрут
Данія,Стокгольм,стокгольм,CITY,1,0,1,"0,4960527364","0,194331879","0,6988158209","0,2082995637",ADD,HIGH,Додати в маршрут
Естонія,Вільнюс,вільнюс,CITY,1,0,1,"0,4570964837","0,1779035163","0,6871289451","0,2033710549",ADD,HIGH,Додати в маршрут
Естонія,Гельсінкі,гельсінкі,CITY,1,0,1,"0,7062164499","0,1687835501","0,761864935","0,200635065",ADD,HIGH,Додати в маршрут
Естонія,Каунас,каунас,CITY,1,0,1,"0,1020350077","0,1729649923","0,5806105023","0,2018894977",ADD,HIGH,Додати в маршрут
Естонія,Львів,львів,CITY,1,0,1,"0,5042565542","0,1799484667","0,7012769663","0,20398454",ADD,HIGH,Додати в маршрут
Естонія,Львів Таллінн Стокгольм Рига Львів,львів таллінн стокгольм рига львів,CITY,1,0,1,"0,6409956133","0,2340043867","0,742298684","0,220201316",ADD,HIGH,Додати в маршрут
Естонія,Люблін,люблін,CITY,1,0,1,"0,691104358","0,183895642","0,7573313074","0,2051686926",ADD,HIGH,Додати в маршрут
Литва,Таллін,таллін,CITY,1,0,1,"0,6855876481","0,1894123519","0,7556762944","0,2068237056",ADD,HIGH,Додати в маршрут
Молдова,Кишинів,кишинів,CITY,1,0,1,"0,7243564073","0,1506435927","0,7673069222","0,1951930778",ADD,HIGH,Додати в маршрут
Молдова,Стамбул,стамбул,CITY,1,0,1,"0,5000315276","0,1749684724","0,7000094583","0,2024905417",ADD,HIGH,Додати в маршрут
Молдова,Хинчешти,хинчешти,CITY,1,0,1,"0,7243564073","0,1506435927","0,7673069222","0,1951930778",ADD,HIGH,Додати в маршрут
Молдова,Ясси,ясси,CITY,1,0,1,"0,7243564073","0,1506435927","0,7673069222","0,1951930778",ADD,HIGH,Додати в маршрут
Молдова,Ізмаїл,ізмаїл,CITY,1,0,1,"0,6637558347","0,2112441653","0,7491267504","0,2133732496",ADD,HIGH,Додати в маршрут
Норвегія,Дворец Фредериксборг Замок Кронборг,дворец фредериксборг замок кронборг,OTHER,1,0,1,"0,8515956968","0,02340430323","0,955478709","0,007021290968",ADD,HIGH,Додати в маршрут
Норвегія,Рига,рига,CITY,1,0,1,"0,4936030151","0,1967816003","0,6980809045","0,2090344801",ADD,HIGH,Додати в маршрут
Норвегія,Сопот,сопот,CITY,1,0,1,"0,7251217659","0,15","0,7675365298","0,195",ADD,HIGH,Додати в маршрут
Норвегія,Таллінн,таллінн,CITY,1,0,1,"0,5507568146","0,1742431854","0,7152270444","0,2022729556",ADD,HIGH,Додати в маршрут
Норвегія,Юрмала,юрмала,CITY,1,0,1,"0,6968527591","0,1781472409","0,7590558277","0,2034441723",ADD,HIGH,Додати в маршрут
Нідерланди,Аахен,аахен,CITY,1,0,1,"0,7248074083","0,1501925917","0,7674422225","0,1950577775",ADD,HIGH,Додати в маршрут
Нідерланди,Айзенах,айзенах,CITY,1,0,1,"0,7326667363","0,15","0,7698000209","0,195",ADD,HIGH,Додати в маршрут
Нідерланди,Бергамо,бергамо,CITY,1,0,1,"0,719112614","0,155887386","0,7657337842","0,1967662158",ADD,HIGH,Додати в маршрут
Нідерланди,Бон,бон,CITY,1,0,1,"0,732881819","0,15","0,7698645457","0,195",ADD,HIGH,Додати в маршрут
Нідерланди,Брюль,брюль,CITY,1,0,1,"0,7124891635","0,1625108365","0,7637467491","0,198753251",ADD,HIGH,Додати в маршрут
Нідерланди,Будапешт,будапешт,CITY,1,0,1,"0,5712832273","0,1862342552","0,7213849682","0,2058702766",ADD,HIGH,Додати в маршрут
Нідерланди,Бурано,бурано,CITY,1,0,1,"0,08515037576","0,2565162909","0,5755451127","0,2269548873",ADD,HIGH,Додати в маршрут
Нідерланди,Варшава Е,варшава e,CITY,1,0,1,"0,710787258","0,164212742","0,7632361774","0,1992638226",ADD,HIGH,Додати в маршрут
Нідерланди,Венеція,венеція,CITY,1,0,1,"0,5434782331","0,1889475095","0,7130434699","0,2066842528",ADD,HIGH,Додати в маршрут
Нідерланди,Гамельн,гамельн,CITY,1,0,1,"0,7054225401","0,1695774599","0,761626762","0,200873238",ADD,HIGH,Додати в маршрут
Нідерланди,Гарц,гарц,CITY,1,0,1,"0,7185720464","0,1564279536","0,7655716139","0,1969283861",ADD,HIGH,Додати в маршрут
Нідерланди,Діснейленд,діснейленд,OTHER,1,0,1,"0,8661144854","0,008885514561","0,9598343456","0,002665654368",ADD,HIGH,Додати в маршрут
Нідерланди,Ерфурт,ерфурт,CITY,1,0,1,"0,7244029789","0,1505970211","0,7673208937","0,1951791063",ADD,HIGH,Додати в маршрут
Нідерланди,Кведлінбург,кведлінбург,CITY,1,0,1,"0,7185720464","0,1564279536","0,7655716139","0,1969283861",ADD,HIGH,Додати в маршрут
Нідерланди,Кекенхоф,кекенхоф,CITY,1,0,1,"0,6959868268","0,1790131732","0,7587960481","0,203703952",ADD,HIGH,Додати в маршрут
Нідерланди,Койкенхоф,койкенхоф,CITY,1,0,1,"0,7042930292","0,1707069708","0,7612879088","0,2012120912",ADD,HIGH,Додати в маршрут
Нідерланди,Кольмар,кольмар,CITY,1,0,1,"0,7303906009","0,15","0,7691171803","0,195",ADD,HIGH,Додати в маршрут
Нідерланди,Маастріхт,маастріхт,CITY,1,0,1,"0,7073129282","0,1676870718","0,7621938785","0,2003061215",ADD,HIGH,Додати в маршрут
Нідерланди,Мец,мец,CITY,1,0,1,"0,7453339016","0,15","0,7736001705","0,195",ADD,HIGH,Додати в маршрут
Нідерланди,Мурано,мурано,CITY,1,0,1,"0,6637626451","0,2112373549","0,7491287935","0,2133712065",ADD,HIGH,Додати в маршрут
